make,model,year,mileage_km,condition,transmission,fuel_type,price_rm
Toyota,Hilux,2012,185494,Poor,CVT,Petrol,31230
Toyota,Corolla,2010,226378,Poor,Automatic,Petrol,17630
Toyota,Hilux,2020,44850,Good,CVT,Petrol,82088
Toyota,RAV4,2013,176607,Fair,Automatic,Petrol,13207
Toyota,RAV4,2023,29781,Excellent,Automatic,Petrol,65932
Toyota,RAV4,2020,62180,Good,Automatic,Petrol,80350
Toyota,Camry,2013,146172,Poor,CVT,Petrol,34055
Toyota,Corolla,2020,72596,Like New,CVT,Petrol,21976
Toyota,Corolla,2020,85063,Fair,Automatic,Petrol,65186
Toyota,RAV4,2019,76266,Fair,Automatic,Petrol,29659
Toyota,Corolla,2016,119567,Poor,Manual,Petrol,17305
Toyota,Vios,2020,71214,Excellent,Automatic,Petrol,56425
Toyota,Vios,2019,85206,Good,CVT,Petrol,16177
Toyota,Hilux,2021,47663,Good,CVT,Hybrid,36306
Toyota,Camry,2011,217672,Fair,Manual,Petrol,33188
Toyota,Camry,2018,94799,Good,CVT,Petrol,101066
Toyota,Camry,2025,1000,Like New,Automatic,Petrol,96735
Toyota,Vios,2021,56327,Like New,Automatic,Petrol,48207
Toyota,RAV4,2021,55270,Fair,Automatic,Petrol,79951
Toyota,Camry,2015,148783,Good,CVT,Petrol,79287
Toyota,RAV4,2018,108186,Good,Automatic,Petrol,83645
Toyota,RAV4,2011,187198,Fair,Automatic,Petrol,49841
Toyota,Corolla,2015,139732,Good,Automatic,Petrol,35568
Toyota,Hilux,2022,32342,Excellent,CVT,Petrol,74621
Toyota,Vios,2024,25588,Excellent,CVT,Petrol,64672
Toyota,Corolla,2010,217092,Fair,Automatic,Petrol,12560
Toyota,Hilux,2025,22625,Like New,Automatic,Petrol,52730
Toyota,Camry,2016,122156,Good,Automatic,Petrol,74793
Toyota,Corolla,2024,19055,Excellent,CVT,Petrol,80065
Toyota,Hilux,2022,58196,Excellent,CVT,Petrol,124591
Toyota,Hilux,2020,89751,Good,CVT,Hybrid,118325
Toyota,Corolla,2010,227894,Fair,Manual,Petrol,15119
Toyota,Vios,2015,146122,Excellent,Automatic,Petrol,27502
Toyota,Camry,2011,199636,Poor,Automatic,Petrol,34889
Toyota,Vios,2021,52212,Fair,CVT,Petrol,48413
Toyota,RAV4,2021,80822,Like New,Automatic,Petrol,95020
Toyota,RAV4,2020,78932,Good,Automatic,Petrol,69077
Toyota,Camry,2021,49442,Excellent,CVT,Petrol,127279
Toyota,RAV4,2016,112345,Fair,CVT,Petrol,17523
Toyota,Hilux,2013,161743,Fair,Automatic,Petrol,20906
Toyota,Corolla,2022,36321,Like New,CVT,Petrol,104318
Toyota,RAV4,2025,11810,New,Automatic,Petrol,57739
Toyota,RAV4,2019,67976,Fair,CVT,Petrol,52263
Toyota,RAV4,2020,91889,Fair,Automatic,Petrol,33178
Toyota,Camry,2017,113625,Good,Automatic,Petrol,25607
Toyota,RAV4,2015,138548,Good,CVT,Petrol,49240
Toyota,Hilux,2020,82150,Excellent,CVT,Petrol,46685
Toyota,RAV4,2025,1000,New,CVT,Petrol,114431
Toyota,Vios,2014,174516,Fair,Automatic,Petrol,10040
Toyota,Vios,2022,49906,Excellent,CVT,Petrol,58549
Toyota,Vios,2021,51833,Like New,Automatic,Petrol,16937
Toyota,RAV4,2024,4605,Like New,CVT,Petrol,117370
Toyota,Hilux,2025,15593,New,Automatic,Hybrid,92014
Toyota,Hilux,2016,115558,Good,CVT,Petrol,51769
Toyota,Hilux,2012,172319,Fair,Automatic,Petrol,19269
Toyota,RAV4,2022,31367,Excellent,Manual,Petrol,27925
Toyota,Hilux,2021,63452,Fair,Automatic,Petrol,85850
Toyota,Corolla,2023,31367,Good,CVT,Petrol,80029
Toyota,Vios,2024,1000,Like New,Automatic,Petrol,83081
Toyota,Camry,2021,27294,Good,CVT,Petrol,31964
Toyota,Camry,2014,161102,Fair,Automatic,Petrol,18100
Toyota,RAV4,2018,97679,Good,Automatic,Petrol,29775
Toyota,Corolla,2012,159992,Fair,CVT,Petrol,37099
Toyota,Camry,2021,74011,Good,Automatic,Petrol,95203
Toyota,Hilux,2010,206701,Fair,Automatic,Petrol,14923
Toyota,Camry,2012,181228,Fair,Automatic,Petrol,38587
Toyota,Hilux,2011,187817,Good,Manual,Petrol,31294
Toyota,Hilux,2016,147611,Good,Automatic,Petrol,41660
Toyota,Camry,2013,176527,Fair,Manual,Petrol,48418
Toyota,Hilux,2014,159499,Fair,Automatic,Petrol,21797
Toyota,Camry,2025,10113,Excellent,CVT,Petrol,105271
Toyota,RAV4,2021,58381,Good,CVT,Petrol,101458
Toyota,Vios,2012,180231,Fair,Manual,Petrol,17135
Toyota,Vios,2022,19977,Good,Automatic,Petrol,55537
Toyota,Corolla,2025,17278,Good,CVT,Petrol,23965
Toyota,Corolla,2024,14402,Like New,Automatic,Petrol,63711
Toyota,Hilux,2021,51790,Good,CVT,Petrol,56090
Toyota,RAV4,2022,46372,Good,CVT,Petrol,35473
Toyota,Hilux,2012,170823,Fair,Manual,Petrol,18374
Toyota,Vios,2018,98040,Good,Automatic,Petrol,35484
Toyota,Vios,2012,159447,Fair,Automatic,Petrol,21264
Toyota,Hilux,2012,192337,Good,Automatic,Petrol,40299
Toyota,Hilux,2020,48464,Excellent,Automatic,Petrol,101522
Toyota,Camry,2010,220167,Fair,CVT,Petrol,47373
Toyota,Vios,2010,206581,Fair,Manual,Petrol,12040
Toyota,Corolla,2018,120209,Fair,CVT,Petrol,23633
Toyota,Corolla,2018,120691,Good,Automatic,Petrol,37306
Toyota,Corolla,2020,72148,Excellent,Automatic,Petrol,23911
Toyota,Hilux,2017,98942,Fair,CVT,Petrol,30600
Toyota,Vios,2014,167681,Fair,Automatic,Petrol,30797
Toyota,Camry,2023,22232,Good,Automatic,Petrol,70340
Toyota,Hilux,2025,16229,New,CVT,Petrol,45794
Toyota,Hilux,2014,166896,Fair,CVT,Petrol,15627
Toyota,Camry,2013,176807,Fair,Automatic,Petrol,31504
Toyota,Corolla,2022,30751,Good,CVT,Petrol,67448
Toyota,Vios,2021,48366,Good,CVT,Petrol,18102
Toyota,Corolla,2023,5963,Like New,CVT,Petrol,25449
Toyota,Vios,2025,3727,Excellent,CVT,Petrol,25568
Toyota,Hilux,2015,145189,Poor,Automatic,Petrol,41834
Toyota,Vios,2018,73611,Fair,Automatic,Petrol,40270
Toyota,Vios,2020,58175,Good,Automatic,Petrol,30167
Toyota,Camry,2021,63513,Excellent,CVT,Petrol,42086
Toyota,Vios,2022,47701,Excellent,Manual,Petrol,50120
Toyota,Vios,2019,88157,Good,Automatic,Petrol,28178
Toyota,Camry,2021,47512,Good,CVT,Petrol,69197
Toyota,Camry,2020,95018,Like New,Automatic,Petrol,106557
Toyota,Camry,2016,105792,Good,Automatic,Petrol,65919
Toyota,Hilux,2012,185887,Good,Manual,Petrol,49062
Toyota,RAV4,2013,168974,Poor,Automatic,Petrol,24896
Toyota,Hilux,2020,68586,Like New,CVT,Petrol,45819
Toyota,Corolla,2022,40430,Good,CVT,Petrol,21830
Toyota,RAV4,2023,34190,Good,CVT,Petrol,64818
Toyota,Hilux,2017,120354,Fair,CVT,Petrol,65723
Toyota,Corolla,2022,43017,Good,CVT,Petrol,70582
Toyota,Hilux,2013,181316,Poor,Automatic,Petrol,15372
Toyota,RAV4,2017,103733,Poor,Manual,Petrol,34746
Toyota,Hilux,2025,1000,Excellent,Manual,Petrol,94904
Toyota,Vios,2024,31785,New,CVT,Petrol,41643
Toyota,Vios,2015,151209,Good,Automatic,Petrol,29238
Toyota,Corolla,2016,142136,Good,CVT,Petrol,15295
Toyota,Hilux,2023,58918,Fair,CVT,Petrol,103418
Toyota,Corolla,2010,223299,Poor,CVT,Petrol,17910
Toyota,Hilux,2020,52942,Excellent,CVT,Petrol,97980
Toyota,Corolla,2019,82284,Good,CVT,Petrol,33198
Toyota,Vios,2019,74088,Fair,Manual,Petrol,28526
Toyota,Vios,2022,48886,Good,Automatic,Petrol,56627
Toyota,Camry,2019,73801,Good,Automatic,Petrol,57771
Toyota,Camry,2020,72521,Excellent,Automatic,Petrol,106303
Toyota,Hilux,2015,144874,Good,Automatic,Petrol,72199
Toyota,Corolla,2025,5228,Good,CVT,Petrol,65572
Toyota,Corolla,2022,31179,Excellent,Automatic,Petrol,46026
Toyota,RAV4,2020,78271,Excellent,CVT,Petrol,84652
Toyota,Hilux,2018,96292,Fair,Manual,Petrol,36048
Toyota,Hilux,2024,19050,Like New,CVT,Petrol,138145
Toyota,Camry,2010,228744,Good,Manual,Petrol,34766
Toyota,Vios,2021,48954,Excellent,CVT,Petrol,58476
Toyota,Camry,2014,126624,Good,Manual,Petrol,51139
Toyota,Hilux,2013,146015,Good,Manual,Petrol,61986
Toyota,Vios,2020,100186,Good,Automatic,Petrol,21214
Toyota,Hilux,2023,40817,Excellent,Automatic,Petrol,43313
Toyota,Hilux,2024,15722,New,CVT,Petrol,141667
Toyota,RAV4,2012,184711,Good,Manual,Petrol,38943
Toyota,Camry,2018,106209,Poor,CVT,Petrol,57779
Toyota,RAV4,2024,46767,New,Automatic,Petrol,73584
Toyota,Hilux,2015,135700,Poor,Automatic,Petrol,39356
Toyota,Hilux,2022,22613,Good,CVT,Petrol,92009
Toyota,RAV4,2017,113705,Fair,Automatic,Petrol,43256
Toyota,Vios,2022,43305,Good,CVT,Petrol,59002
Toyota,RAV4,2018,81373,Good,Automatic,Petrol,39312
Toyota,RAV4,2016,130579,Fair,Automatic,Petrol,33305
Toyota,Hilux,2012,192911,Fair,Automatic,Petrol,26094
Toyota,RAV4,2020,67429,Good,CVT,Petrol,80864
Toyota,RAV4,2023,23261,Excellent,CVT,Petrol,82650
Toyota,Vios,2021,33880,Like New,CVT,Petrol,73041
Toyota,Hilux,2013,161205,Poor,CVT,Petrol,10081
Toyota,Camry,2012,168932,Good,Manual,Petrol,49289
Toyota,Hilux,2021,66527,Excellent,Automatic,Petrol,87392
Toyota,Vios,2016,128706,Good,CVT,Petrol,29523
Toyota,Camry,2022,38977,Excellent,CVT,Petrol,128322
Toyota,Hilux,2020,76402,Excellent,CVT,Petrol,59759
Toyota,Vios,2025,1000,Like New,Automatic,Petrol,75042
Toyota,Vios,2025,1000,New,CVT,Petrol,47138
Toyota,Corolla,2013,168856,Good,Automatic,Petrol,24159
Toyota,Vios,2010,194832,Good,Automatic,Petrol,30088
Toyota,Hilux,2013,162585,Good,CVT,Petrol,54446
Toyota,Vios,2025,4124,New,CVT,Petrol,90000
Toyota,Hilux,2024,2587,Good,Automatic,Petrol,60285
Toyota,Corolla,2019,59389,Fair,CVT,Petrol,35235
Toyota,Corolla,2013,191422,Poor,Manual,Petrol,9806
Toyota,RAV4,2015,153615,Good,Automatic,Petrol,52526
Toyota,Hilux,2012,188501,Good,Automatic,Petrol,38538
Toyota,RAV4,2016,117797,Good,CVT,Petrol,91652
Toyota,Hilux,2019,59898,Good,CVT,Petrol,71201
Toyota,Camry,2023,14427,Good,CVT,Petrol,64706
Toyota,Corolla,2022,34773,Excellent,Automatic,Hybrid,24337
Toyota,Hilux,2025,13343,Like New,CVT,Hybrid,127383
Toyota,Corolla,2025,9742,New,Automatic,Petrol,110932
Toyota,Vios,2019,70640,Fair,Automatic,Petrol,21403
Toyota,Corolla,2020,51126,Excellent,CVT,Petrol,54049
Toyota,Camry,2010,207234,Good,Automatic,Petrol,57142
Toyota,Hilux,2018,96254,Fair,CVT,Petrol,48195
Toyota,Hilux,2010,228622,Poor,Manual,Petrol,14316
Toyota,Camry,2021,66798,Good,CVT,Petrol,56255
Toyota,RAV4,2012,191661,Good,Manual,Petrol,23307
Toyota,Corolla,2023,8909,Excellent,CVT,Petrol,73194
Toyota,Hilux,2016,131542,Fair,Automatic,Petrol,59168
Toyota,Vios,2013,163795,Fair,Automatic,Petrol,29333
Toyota,Corolla,2023,52422,Excellent,Automatic,Petrol,67913
Toyota,RAV4,2012,185803,Fair,Automatic,Petrol,34221
Toyota,Hilux,2015,153965,Poor,CVT,Petrol,28125
Toyota,Camry,2013,161370,Fair,CVT,Petrol,64442
Toyota,Corolla,2015,145854,Fair,Automatic,Petrol,46344
Toyota,Vios,2021,50267,Good,Automatic,Petrol,26669
Toyota,Camry,2021,68544,Good,CVT,Petrol,58184
Toyota,Vios,2015,137405,Fair,Manual,Petrol,27730
Toyota,RAV4,2025,1000,New,CVT,Hybrid,121582
Toyota,RAV4,2015,142499,Good,Automatic,Petrol,64807
Toyota,Vios,2020,73427,Excellent,Automatic,Petrol,49496
Toyota,RAV4,2021,45401,Like New,CVT,Petrol,114564
Toyota,Corolla,2019,91996,Good,CVT,Petrol,40976
Toyota,Corolla,2018,94718,Excellent,Automatic,Petrol,56294
Toyota,Hilux,2010,216580,Poor,Automatic,Petrol,26937
Toyota,Corolla,2023,39232,Like New,Automatic,Petrol,48249
Toyota,Vios,2023,27312,Like New,Automatic,Petrol,27869
Toyota,Vios,2010,198718,Poor,Automatic,Petrol,12030
Toyota,RAV4,2021,69278,Good,CVT,Hybrid,61354
Toyota,Vios,2021,65042,Good,Automatic,Petrol,27960
Toyota,Hilux,2023,11427,Fair,Manual,Petrol,91496
Toyota,Hilux,2024,18701,Like New,Automatic,Hybrid,123317
Toyota,Corolla,2024,1786,New,CVT,Petrol,111211
Toyota,RAV4,2011,206646,Fair,Automatic,Petrol,42582
Toyota,Vios,2016,130285,Good,Automatic,Petrol,28312
Toyota,Camry,2017,111567,Good,CVT,Petrol,50963
Toyota,Vios,2025,2510,Excellent,Manual,Petrol,16814
Toyota,Vios,2023,29943,Good,CVT,Petrol,33779
Toyota,Camry,2010,211629,Good,Manual,Petrol,32172
Toyota,RAV4,2013,151747,Fair,CVT,Petrol,15761
Toyota,Hilux,2017,112377,Poor,CVT,Petrol,38353
Toyota,Corolla,2025,1000,New,CVT,Petrol,96453
Toyota,Camry,2025,2862,Excellent,CVT,Petrol,96446
Toyota,Hilux,2024,1544,New,Automatic,Petrol,46550
Toyota,Corolla,2015,153009,Good,CVT,Petrol,48669
Toyota,Camry,2024,10344,New,Automatic,Petrol,106238
Toyota,Camry,2013,145206,Fair,Automatic,Petrol,32888
Toyota,RAV4,2023,13531,Good,CVT,Petrol,106390
Toyota,Camry,2022,34474,Excellent,Automatic,Petrol,113477
Toyota,Camry,2020,70211,Excellent,CVT,Petrol,82704
Toyota,Hilux,2024,1000,New,CVT,Petrol,37763
Toyota,Hilux,2025,1000,New,Automatic,Petrol,73599
Toyota,RAV4,2018,88908,Excellent,Automatic,Petrol,57315
Toyota,Camry,2018,100604,Fair,Automatic,Petrol,33132
Toyota,Hilux,2023,34211,Good,Automatic,Petrol,76040
Toyota,Camry,2024,1000,Like New,CVT,Petrol,129557
Toyota,Camry,2015,116740,Good,Automatic,Petrol,55990
Toyota,Camry,2024,1822,New,CVT,Petrol,175185
Toyota,Hilux,2025,1000,New,Automatic,Petrol,68254
Toyota,Camry,2025,7107,Like New,Automatic,Petrol,117916
Toyota,Hilux,2023,43105,Like New,CVT,Petrol,79698
Toyota,Camry,2019,87146,Fair,Automatic,Petrol,40264
Toyota,Camry,2021,56777,Like New,Automatic,Hybrid,77336
Toyota,Hilux,2016,115738,Poor,Automatic,Petrol,26624
Toyota,Corolla,2021,31751,Excellent,CVT,Petrol,34966
Toyota,Vios,2018,99747,Good,CVT,Petrol,57190
Toyota,Hilux,2019,108847,Fair,CVT,Petrol,34670
Toyota,Camry,2025,4774,New,CVT,Petrol,122021
Toyota,Camry,2015,157220,Fair,CVT,Petrol,36114
Toyota,RAV4,2015,107039,Fair,Automatic,Petrol,69165
Toyota,RAV4,2020,60388,Good,CVT,Petrol,95026
Toyota,Hilux,2011,201117,Fair,Automatic,Petrol,48666
Toyota,Vios,2025,1000,New,Automatic,Petrol,51899
Toyota,Corolla,2017,89033,Good,CVT,Petrol,24919
Toyota,RAV4,2023,28682,Fair,CVT,Petrol,28224
Toyota,RAV4,2020,41941,Excellent,Automatic,Petrol,87909
Toyota,Corolla,2015,132720,Fair,Automatic,Petrol,33234
Toyota,RAV4,2011,187482,Good,Manual,Petrol,34566
Toyota,Hilux,2023,29229,Good,CVT,Hybrid,76821
Toyota,Hilux,2022,35518,Fair,Manual,Petrol,42714
Toyota,Camry,2018,96900,Fair,CVT,Petrol,60224
Toyota,Camry,2019,91273,Good,CVT,Petrol,42317
Toyota,RAV4,2014,157452,Fair,CVT,Petrol,61451
Toyota,Camry,2025,5487,Excellent,CVT,Petrol,58422
Toyota,Camry,2024,16292,New,CVT,Petrol,166271
Toyota,Vios,2022,30587,Good,Automatic,Petrol,46144
Toyota,RAV4,2018,102155,Good,Automatic,Petrol,97166
Toyota,Corolla,2012,188591,Fair,CVT,Petrol,12729
Toyota,Camry,2020,89369,Good,CVT,Petrol,73181
Toyota,Hilux,2021,48130,Excellent,Automatic,Petrol,35374
Toyota,Hilux,2016,102934,Good,CVT,Petrol,81388
Toyota,RAV4,2020,57922,Good,Automatic,Petrol,91140
Toyota,RAV4,2023,35254,Excellent,CVT,Petrol,90516
Toyota,Vios,2012,191138,Fair,CVT,Petrol,20195
Toyota,Vios,2021,36084,Good,Automatic,Petrol,15574
Toyota,Hilux,2025,8420,Like New,CVT,Petrol,51939
Toyota,Vios,2021,66558,Like New,Automatic,Petrol,23177
Toyota,Hilux,2021,56129,Good,CVT,Petrol,74556
Toyota,Vios,2011,181783,Fair,CVT,Petrol,21859
Toyota,Corolla,2019,93082,Fair,CVT,Petrol,14088
Toyota,Corolla,2025,1000,Excellent,Automatic,Petrol,74144
Toyota,Corolla,2025,11759,Like New,CVT,Petrol,43049
Toyota,Corolla,2024,1000,Good,CVT,Petrol,34472
Toyota,Camry,2013,172026,Good,Automatic,Petrol,27850
Toyota,Hilux,2025,1000,Excellent,Manual,Hybrid,63194
Toyota,Camry,2025,1000,New,CVT,Petrol,180000
Toyota,Hilux,2017,95182,Good,Automatic,Petrol,53291
Toyota,Camry,2020,76990,Good,CVT,Petrol,85667
Toyota,Vios,2019,80068,Fair,Automatic,Petrol,22064
Toyota,Vios,2012,182087,Poor,Automatic,Petrol,6988
Toyota,Hilux,2013,168069,Good,Manual,Petrol,60532
Toyota,Corolla,2013,144842,Fair,Manual,Petrol,40484
Toyota,Corolla,2012,185165,Fair,CVT,Petrol,20275
Toyota,Vios,2017,106951,Good,CVT,Petrol,47299
Toyota,RAV4,2019,103378,Good,CVT,Petrol,44417
Toyota,Vios,2023,50950,Excellent,CVT,Petrol,18587
Toyota,RAV4,2021,45440,Fair,Automatic,Petrol,36690
Toyota,Hilux,2014,148712,Fair,Automatic,Petrol,31197
Toyota,RAV4,2023,1000,Excellent,CVT,Petrol,145037
Toyota,Corolla,2020,71545,Fair,Automatic,Petrol,28406
Toyota,Camry,2023,25451,Fair,Automatic,Petrol,77485
Toyota,Corolla,2020,87393,Like New,CVT,Petrol,63062
Toyota,Hilux,2011,206216,Fair,Manual,Petrol,41427
Toyota,Corolla,2019,62992,Good,CVT,Petrol,30670
Toyota,RAV4,2019,94251,Good,CVT,Petrol,89906
Toyota,Corolla,2020,71891,Excellent,CVT,Petrol,75546
Toyota,RAV4,2014,136430,Fair,CVT,Petrol,25081
Toyota,Vios,2023,23620,Excellent,CVT,Petrol,25849
Toyota,Vios,2016,123005,Fair,CVT,Petrol,38360
Toyota,Camry,2022,38879,Excellent,CVT,Petrol,109812
Toyota,Corolla,2012,188974,Fair,Manual,Petrol,16232
Toyota,Camry,2017,103484,Fair,CVT,Petrol,55235
Toyota,Hilux,2013,159360,Fair,Automatic,Petrol,30712
Toyota,Camry,2012,192582,Poor,Automatic,Petrol,29780
Toyota,Hilux,2011,215942,Poor,Manual,Petrol,9206
Toyota,Hilux,2015,138056,Good,CVT,Petrol,28987
Toyota,Hilux,2023,23753,Excellent,CVT,Petrol,47629
Toyota,Vios,2019,90436,Poor,Manual,Petrol,20773
Toyota,Vios,2022,26457,Good,Automatic,Petrol,37897
Toyota,RAV4,2017,100714,Good,CVT,Petrol,51725
Toyota,Camry,2025,13121,Good,CVT,Petrol,60886
Toyota,Hilux,2015,137455,Good,Automatic,Petrol,73208
Toyota,Vios,2015,135140,Fair,CVT,Petrol,7842
Toyota,RAV4,2024,30318,Like New,Automatic,Petrol,107421
Toyota,Camry,2017,130247,Excellent,CVT,Petrol,27405
Toyota,RAV4,2018,89470,Good,Automatic,Petrol,37887
Toyota,Vios,2025,1000,New,Automatic,Petrol,75012
Toyota,Vios,2020,81244,Excellent,Automatic,Petrol,21055
Toyota,Corolla,2022,30014,Fair,CVT,Petrol,70731
Toyota,Camry,2024,1000,Excellent,Automatic,Petrol,128931
Toyota,Corolla,2023,34064,Good,CVT,Petrol,58788
Toyota,Vios,2025,1000,New,Automatic,Petrol,72271
Toyota,RAV4,2023,13555,Fair,CVT,Petrol,30883
Toyota,Vios,2023,29178,Good,Manual,Petrol,55332
Toyota,Camry,2021,47559,Good,Automatic,Petrol,116793
Toyota,Hilux,2025,1000,Good,Automatic,Petrol,74096
Toyota,RAV4,2015,143200,Fair,Automatic,Petrol,34143
Toyota,Camry,2019,96913,Good,CVT,Petrol,49263
Toyota,Hilux,2021,63398,Like New,CVT,Petrol,99378
Toyota,Camry,2024,13384,Like New,CVT,Hybrid,50868
Toyota,RAV4,2023,10807,Good,Automatic,Hybrid,83884
Toyota,Vios,2019,81245,Good,Automatic,Petrol,22244
Toyota,RAV4,2022,39098,Excellent,Manual,Petrol,68659
Toyota,Camry,2014,167866,Fair,Automatic,Petrol,31366
Toyota,Camry,2021,55345,Good,CVT,Petrol,54363
Toyota,Hilux,2010,219544,Poor,Manual,Petrol,24867
Toyota,Corolla,2017,93931,Good,Automatic,Petrol,32107
Toyota,RAV4,2020,73191,Like New,Automatic,Petrol,68033
Toyota,Camry,2019,47862,Poor,Automatic,Petrol,46682
Toyota,Corolla,2011,200518,Fair,Automatic,Petrol,18715
Toyota,Vios,2015,146670,Fair,Automatic,Petrol,23891
Toyota,Corolla,2012,171573,Fair,Automatic,Petrol,13889
Toyota,Hilux,2020,66620,Good,CVT,Petrol,88968
Toyota,Corolla,2016,118387,Good,Manual,Petrol,13590
Toyota,RAV4,2012,183546,Fair,Automatic,Petrol,13098
Toyota,Hilux,2017,97054,Good,Automatic,Petrol,28152
Toyota,Corolla,2014,146124,Fair,Automatic,Petrol,14992
Toyota,RAV4,2015,144472,Excellent,Automatic,Petrol,82647
Toyota,Corolla,2012,180621,Fair,Automatic,Petrol,31199
Toyota,RAV4,2024,1000,Like New,CVT,Petrol,90995
Toyota,Vios,2021,67350,Fair,CVT,Petrol,32333
Toyota,RAV4,2014,157331,Fair,Manual,Petrol,48429
Toyota,Hilux,2010,229033,Good,CVT,Petrol,23144
Toyota,Vios,2019,93169,Excellent,Automatic,Petrol,18460
Toyota,Corolla,2022,26537,Good,CVT,Petrol,45962
Toyota,Hilux,2018,85789,Good,CVT,Petrol,73097
Toyota,Corolla,2016,125204,Good,CVT,Petrol,61680
Toyota,Vios,2022,37932,Excellent,CVT,Petrol,60212
Toyota,Hilux,2016,133911,Poor,Automatic,Petrol,48290
Toyota,Hilux,2014,141320,Fair,CVT,Petrol,60948
Toyota,Hilux,2015,153986,Poor,Automatic,Petrol,42591
Toyota,RAV4,2023,33339,Like New,CVT,Petrol,66282
Toyota,Hilux,2010,227346,Fair,Manual,Petrol,20323
